NZ CREDIT CARD,£	0,US$	0,,Tax Return - R,"£	1,670.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAY REVOLUT,£	0,£	0,,Total,"£	3,968.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLIVIA REVOLUT,£	0,,,Overspend,"£	1,811.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO GENERAL,"£	1,500",£	0,,Laptop,"£	1,899.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO SPENDING,£	0,,,Remaining,£	258.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO BILLS,£	52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO RENT,£	250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONZO NZ HOUSE,£	0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEEK 1,Friday,January 23,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,265.00","£	1,919.25",,,,,,£	337.78,£	(37.53),,£	299.20,£	(5.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,313.30",,,,US$	0.00,£	0.00,,"£	3,501.01","US$	7,780.02",,£	0.00,"US$	7,780.02","US$	3,501.01","£	9,216.54","US$	20,481.21"
WEEK 1,Saturday,January 24,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,265.00","£	1,919.25",,,,,,£	300.25,£	(37.53),,£	293.45,£	(5.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,313.30",,,,US$	0.00,£	0.00,,"£	3,501.01","US$	7,780.02",,£	0.00,"US$	7,780.02","US$	3,501.01","£	9,173.26","US$	20,385.02"
WEEK 1,Sunday,January 25,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,265.00","£	1,919.25",,,,,,£	262.72,£	(37.53),,£	287.69,£	(5.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,313.30",,,,US$	0.00,£	0.00,,"£	3,501.01","US$	7,780.02",,£	0.00,"US$	7,780.02","US$	3,501.01","£	9,129.98","US$	20,288.84"
WEEK 2,Monday,January 26,£	0.00,,,,,,,£	266.74,,,,£	(266.74),"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,265.00","£	1,919.25",,,,,,£	225.19,£	(37.53),,£	281.94,£	(5.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,580.04",,,£	266.74,US$	0.00,£	0.00,,"£	3,156.86","US$	7,015.24",£	(77.41),£	(266.74),"US$	7,015.24","£	3,156.86","£	9,009.28","US$	20,020.63"
WEEK 2,Tuesday,January 27,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,265.00","£	1,919.25",,,,,,£	187.66,£	(37.53),,£	276.19,£	(5.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,580.04",,,,US$	0.00,£	0.00,,"£	3,156.86","US$	7,015.24",,£	0.00,"US$	7,015.24","£	3,156.86","£	8,966.00","US$	19,924.45"
WEEK 2,Wednesday,January 28,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	2,407.00","£	1,083.15","US$	(1,858.00)",,,,,£	150.13,£	(37.53),,£	270.43,£	(5.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,580.04",,,,US$	0.00,£	0.00,,"£	3,156.86","US$	7,015.24",,£	0.00,"US$	7,015.24","£	3,156.86","£	8,086.62","US$	17,970.26"
WEEK 2,Thursday,January 29,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	2,407.00","£	1,083.15",,,,,,£	112.60,£	(37.53),,£	5.68,£	(264.75),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,580.04",,,,US$	0.00,£	0.00,,"£	3,156.86","US$	7,015.24",,£	0.00,"US$	7,015.24","£	3,156.86","£	7,784.34","US$	17,298.53"
WEEK 2,Friday,January 30,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	2,407.00","£	1,083.15",,,,,,£	75.07,£	(37.53),,£	(0.07),£	(5.75),,£	0.00,,,£	(100.00),,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,580.04",,,,US$	0.00,£	0.00,,"£	3,156.86","US$	7,015.24",,£	0.00,"US$	7,015.24","£	3,156.86","£	7,641.06","US$	16,980.12"
WEEK 2,Saturday,January 31,"£	1,100.00","£	4,120.39",,£	(837.77),,£	(178.34),"£	(1,900.00)",£	(104.28),,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,268.71","£	1,920.92",,,,,"US$	1,861.71",£	37.54,£	(37.53),,£	172.52,£	(5.75),£	178.34,"£	1,900.00",,,,"£	1,900.00","£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",£	(200.00),,,US$	0.00,£	0.00,,"£	2,759.64","US$	6,132.53",£	(501.50),£	104.28,"US$	6,132.53","£	2,759.64","£	11,016.66","US$	24,481.47"
WEEK 2,Sunday,February 1,"£	1,100.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	4,268.71","£	1,920.92",,,,,,£	0.01,£	(37.53),,£	166.15,£	(6.37),,£	100.00,,"£	(1,800.00)",,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,554.84","US$	5,677.42",£	(204.80),£	0.00,"US$	5,677.42","£	2,554.84","£	8,967.96","US$	19,928.81"
WEEK 1,Monday,February 2,£	550.01,,,£	(98.70),£	(450.00),,,£	98.70,,,,£	(100.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,795.03","£	3,057.76",,,,"US$	2,306.99",US$	219.33,£	385.73,£	(64.28),£	450.00,£	159.78,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,£	(100.00),£	100.00,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	(98.70),"US$	5,458.09","£	2,456.14","£	9,835.46","US$	21,856.58"
WEEK 1,Tuesday,February 3,£	550.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,123.00","£	2,755.35",,US$	(672.03),,,,£	321.45,£	(64.28),,£	153.41,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	9,462.40","US$	21,027.55"
WEEK 1,Wednesday,February 4,£	550.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,123.00","£	2,755.35",,,,,,£	257.17,£	(64.28),,£	147.04,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	9,391.75","US$	20,870.55"
WEEK 1,Thursday,February 5,£	550.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,123.00","£	2,755.35",,,,,,£	192.89,£	(64.28),,£	140.67,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	9,321.10","US$	20,713.55"
WEEK 1,Friday,February 6,£	550.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,123.00","£	2,755.35",,,,,,£	128.61,£	(64.28),,£	134.30,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	9,250.45","US$	20,556.55"
WEEK 1,Saturday,February 7,£	550.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,123.00","£	2,755.35",,,,,,£	64.33,£	(64.28),,£	127.93,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	9,179.80","US$	20,399.55"
WEEK 1,Sunday,February 8,£	550.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	6,123.00","£	2,755.35",,,,,,£	0.05,£	(64.28),,£	121.56,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	9,109.15","US$	20,242.56"
WEEK 2,Monday,February 9,£	0.01,,,,£	(450.00),,,,,,,£	(100.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,"US$	(2,407.00)",,,£	385.77,£	(64.28),£	450.00,£	115.19,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,£	(100.00),£	100.00,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	7,855.35","US$	17,456.33"
WEEK 2,Tuesday,February 10,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	321.49,£	(64.28),,£	108.83,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	7,784.70","US$	17,299.34"
WEEK 2,Wednesday,February 11,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,"US$	(1,858.00)",,,,,£	257.21,£	(64.28),,£	102.46,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	6,877.95","US$	15,284.34"
WEEK 2,Thursday,February 12,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	192.93,£	(64.28),,£	96.09,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	6,807.30","US$	15,127.34"
WEEK 2,Friday,February 13,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.65,£	(64.28),,£	89.72,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	6,736.65","US$	14,970.34"
WEEK 2,Saturday,February 14,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.37,£	(64.28),,£	83.35,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,380.04",,,,US$	0.00,£	0.00,,"£	2,456.14","US$	5,458.09",,£	0.00,"US$	5,458.09","£	2,456.14","£	6,666.00","US$	14,813.34"
WEEK 2,Sunday,February 15,"£	1,500.01","£	3,879.18",,,,,,"£	(2,529.18)",,,,£	150.00,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.09,£	(64.28),,£	76.98,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,£	(150.00),US$	0.00,£	0.00,,"£	4,985.32","US$	11,078.49",,"£	2,529.18","US$	11,078.49","£	4,985.32","£	10,474.53","US$	23,276.74"
WEEK 1,Monday,February 16,£	650.01,,,,£	(450.00),,,,,,,£	(400.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.81,£	(64.28),£	450.00,£	70.61,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",£	(200.00),£	(200.00),£	400.00,US$	0.00,£	0.00,,"£	4,985.32","US$	11,078.49",,£	0.00,"US$	11,078.49","£	4,985.32","£	10,003.89","US$	22,230.86"
WEEK 1,Tuesday,February 17,£	650.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	321.53,£	(64.28),,£	64.24,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,985.32","US$	11,078.49",,£	0.00,"US$	11,078.49","£	4,985.32","£	9,933.24","US$	22,073.86"
WEEK 1,Wednesday,February 18,£	650.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	257.25,£	(64.28),,£	57.87,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,859.24","US$	10,798.31",£	(126.08),£	0.00,"US$	10,798.31","£	4,859.24","£	9,736.51","US$	21,636.68"
WEEK 1,Thursday,February 19,£	650.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	192.97,£	(64.28),,£	51.50,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,569.24","US$	10,153.87",£	(290.00),£	0.00,"US$	10,153.87","£	4,569.24","£	9,375.86","US$	20,835.24"
WEEK 1,Friday,February 20,£	650.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.69,£	(64.28),,£	45.13,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,569.24","US$	10,153.87",,£	0.00,"US$	10,153.87","£	4,569.24","£	9,305.21","US$	20,678.24"
WEEK 1,Saturday,February 21,£	650.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.41,£	(64.28),,£	38.76,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,569.24","US$	10,153.87",,£	0.00,"US$	10,153.87","£	4,569.24","£	9,234.56","US$	20,521.24"
WEEK 1,Sunday,February 22,£	650.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.13,£	(64.28),,£	32.39,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,569.24","US$	10,153.87",,£	0.00,"US$	10,153.87","£	4,569.24","£	9,163.91","US$	20,364.24"
WEEK 2,Monday,February 23,£	200.01,,,,£	(450.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.85,£	(64.28),£	450.00,£	26.02,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,230.04",,,,US$	0.00,£	0.00,,"£	4,569.24","US$	10,153.87",,£	0.00,"US$	10,153.87","£	4,569.24","£	9,093.26","US$	20,207.25"
WEEK 2,Tuesday,February 24,£	0.01,,,,£	(200.00),,,£	43.14,,,,£	(43.14),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	521.57,£	(64.28),£	200.00,£	19.66,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,273.18",,,£	43.14,US$	0.00,£	0.00,,"£	4,526.10","US$	10,058.00",,£	(43.14),"US$	10,058.00","£	4,526.10","£	9,022.61","US$	20,050.25"
WEEK 2,Wednesday,February 25,£	0.01,,,,,,,£	25.00,,,,£	(25.00),"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,"US$	(1,858.00)",,,,,£	257.29,£	(264.28),,£	13.29,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,298.18",,,£	25.00,US$	0.00,£	0.00,,"£	4,501.10","US$	10,002.44",,£	(25.00),"US$	10,002.44","£	4,501.10","£	7,915.86","US$	17,590.80"
WEEK 2,Thursday,February 26,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	193.01,£	(64.28),,£	6.92,£	(6.37),,£	100.00,,,,,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,298.18",,,,US$	0.00,£	0.00,,"£	4,501.10","US$	10,002.44",,£	0.00,"US$	10,002.44","£	4,501.10","£	7,845.21","US$	17,433.81"
WEEK 2,Friday,February 27,£	0.01,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,US$	0.00,£	0.00,,,,,,£	128.73,£	(64.28),,£	0.55,£	(6.37),,£	0.00,,,£	(100.00),,"£	1,746.00",,US$	0.00,£	0.00,,,"£	1,298.18",,,,US$	0.00,£	0.00,,"£	4,501.10","US$	10,002.44",,£	0.00,"US$	10,002.44","£	4,501.10","£	7,674.56","US$	17,054.59"
WEEK 2,Saturday,February 28,"£	1,300.00","£	4,120.39",,£	(535.36),,£	(178.34),"£	(2,050.00)","£	1,093.30",,"£	(1,350.00)",,£	200.00,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,189.68",£	535.36,,,,,"US$	1,189.68",£	64.45,£	(64.28),,£	172.52,£	(6.37),£	178.34,"£	2,050.00",,,,"£	2,050.00","£	1,746.00",,"US$	3,000.00","£	1,350.00",,"US$	3,000.00","£	1,098.18",,,£	(200.00),US$	0.00,£	0.00,,"£	2,847.80","US$	6,328.44",£	(560.00),"£	(1,093.30)","US$	6,328.44","£	2,847.80","£	11,164.30","US$	24,809.56"
WEEK 2,Sunday,March 1,£	900.00,,,,,,,,,,,£	(400.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,"US$	2,526.32",,£	0.17,£	(64.28),,£	166.77,£	(5.75),,£	150.00,,"£	(1,800.00)",£	(100.00),,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,098.18",£	(200.00),£	(200.00),£	400.00,US$	0.00,£	0.00,,"£	2,847.80","US$	6,328.44",,£	0.00,"US$	6,328.44","£	2,847.80","£	9,931.12","US$	22,069.15"
WEEK 1,Monday,March 2,£	450.00,,,,£	(450.00),,,£	119.00,,,,£	(119.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	385.89,£	(64.28),£	450.00,£	161.01,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,£	119.00,US$	0.00,£	0.00,,"£	2,728.80","US$	6,064.00",,£	(119.00),"US$	6,064.00","£	2,728.80","£	9,861.08","US$	21,913.52"
WEEK 1,Tuesday,March 3,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	321.61,£	(64.28),,£	155.26,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,728.80","US$	6,064.00",,£	0.00,"US$	6,064.00","£	2,728.80","£	9,791.05","US$	21,757.89"
WEEK 1,Wednesday,March 4,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	257.33,£	(64.28),,£	149.51,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,728.80","US$	6,064.00",,£	0.00,"US$	6,064.00","£	2,728.80","£	9,721.02","US$	21,602.26"
WEEK 1,Thursday,March 5,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	193.05,£	(64.28),,£	143.75,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,728.80","US$	6,064.00",,£	0.00,"US$	6,064.00","£	2,728.80","£	9,650.98","US$	21,446.63"
WEEK 1,Friday,March 6,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	128.77,£	(64.28),,£	138.00,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",£	(65.90),£	0.00,"US$	5,917.56","£	2,662.90","£	9,515.05","US$	21,144.56"
WEEK 1,Saturday,March 7,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	64.49,£	(64.28),,£	132.25,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	9,445.02","US$	20,988.93"
WEEK 1,Sunday,March 8,£	450.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	0.21,£	(64.28),,£	126.50,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	9,374.99","US$	20,833.30"
WEEK 2,Monday,March 9,£	0.00,,,,£	(450.00),,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	385.93,£	(64.28),£	450.00,£	120.74,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	9,304.95","US$	20,677.67"
WEEK 2,Tuesday,March 10,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	3,716.00","£	1,672.20",,,,,,£	321.65,£	(64.28),,£	114.99,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	9,234.92","US$	20,522.04"
WEEK 2,Wednesday,March 11,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,"US$	(1,858.00)",,,,,£	257.37,£	(64.28),,£	109.24,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	8,328.79","US$	18,508.41"
WEEK 2,Thursday,March 12,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	193.09,£	(64.28),,£	103.48,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	8,258.75","US$	18,352.79"
WEEK 2,Friday,March 13,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	128.81,£	(64.28),,£	97.73,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	8,188.72","US$	18,197.16"
WEEK 2,Saturday,March 14,£	0.00,,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	64.53,£	(64.28),,£	91.98,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	2,662.90","US$	5,917.56",,£	0.00,"US$	5,917.56","£	2,662.90","£	8,118.69","US$	18,041.53"
WEEK 2,Sunday,March 15,"£	2,150.00","£	3,879.18",,,,,,"£	(1,729.18)",,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	0.25,£	(64.28),,£	86.22,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,217.18",,,,US$	0.00,£	0.00,,"£	4,392.08","US$	9,760.18",,"£	1,729.18","US$	9,760.18","£	4,392.08","£	11,927.83","US$	26,506.30"
WEEK 1,Monday,March 16,"£	1,100.00",,,,£	(450.00),,,£	(160.00),,,,£	(440.00),"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	385.97,£	(64.28),£	450.00,£	80.47,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,057.18",£	(300.00),£	(300.00),£	440.00,US$	0.00,£	0.00,,"£	4,552.08","US$	10,115.73",,£	160.00,"US$	10,115.73","£	4,552.08","£	11,257.80","US$	25,017.34"
WEEK 1,Tuesday,March 17,"£	1,100.00",,,,,,,,,,,,"US$	10,000.00",US$	0.00,£	0.00,,"US$	1,858.00",£	836.10,,,,,,£	321.69,£	(64.28),,£	74.72,£	(5.75),,£	150.00,,,,,"£	1,746.00",,"US$	3,000.00","£	1,350.00",,,"£	1,057.18",,,,US$	0.00,£	0.00,,"£	4,504.25","US$	10,009.44",£	(47.83),£	0.00,"US$	10,009.44","£	4,504.25","£	11,139.94","US$	24,755.42"
